PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975
0.927775204181671,-0.0327165573835373,1.00488485886613e-05,4.7051502264222e-06,0.87787900865078,0.978063597281774,-0.0565653393037599,-0.00963290681721908
1.0615074634552,0.0256235599517822,1.57527061845256e-05,6.44871268028405e-06,0.985762801766396,1.14014007051786,-0.00622757431937591,0.0569581996052457
1.01278305053711,0.00532581983134151,1.19937716130534e-05,5.14470704892735e-06,0.954520596067111,1.07152528266112,-0.0202146969346852,0.0300024222098697
0.878470897674561,-0.0565084293484688,1.15831866821804e-05,5.73231114535639e-06,0.823720108469327,0.935466752449671,-0.0842203337625638,-0.0289716432091267
1.03456366062164,0.0145874805748463,1.15711143178476e-05,4.85799035318526e-06,0.978322347998619,1.09253319203854,-0.00951802585747,0.0384346389688608
0.891490817070007,-0.0501696243882179,1.29408824778968e-05,6.30690810474228e-06,0.830560680230459,0.9557404662172,-0.080628632890566,-0.0196600256473252
1.00421178340912,0.00157934136223048,1.35382794001282e-05,5.85659159671176e-06,0.939066019157569,1.07303747634093,-0.0273038759278549,0.0306148892462816
0.889912188053131,-0.0507175549864769,6.16644726276473e-06,3.01132453433179e-06,0.858617645998796,0.919652019441128,-0.0662001906178881,-0.0363764904231929
0.788390398025513,-0.103515394032001,1.08327520215283e-05,5.98071424726617e-06,0.733275586863359,0.841615685323874,-0.134732774223523,-0.0748861849020822
0.810942530632019,-0.09266447275877,2.82793801569455e-05,1.51890385774617e-05,0.676433512071768,0.95619928886493,-0.169774885084121,-0.0194515848234517
1.33461654186249,0.12505330145359,1.99818092933131e-05,6.49039547709089e-06,1.24110437631607,1.43939587076505,0.0938083054505627,0.158180250605251
0.946303725242615,-0.024527033790946,1.91955343225104e-05,8.80676790882749e-06,0.854274929066499,1.04263117313385,-0.0684023515716953,0.0181307055066906
0.954310238361359,-0.0219078026711941,3.26897561970421e-05,1.49300257655957e-05,0.799447440604369,1.12341455419858,-0.0972102583294488,0.0505400392220505
1.04117405414581,0.017355527728796,1.15506711102505e-05,4.81919883641232e-06,0.985870843132337,1.09928544859091,-0.00617997894052661,0.04111047854192
0.962417364120483,-0.0167126152664423,7.22401677217799e-06,3.26079376176489e-06,0.92757449845473,0.998856022953987,-0.0326511998392461,-0.000497107323650183
1.13344550132751,0.0542776733636856,1.07915878144198e-05,4.13415186344569e-06,1.08162831366062,1.18859947820505,0.034078047014369,0.0750355345865771
0.990629315376282,-0.0045349788852036,1.79512166435772e-05,7.88061459479067e-06,0.904576124250889,1.07865258057912,-0.0435548840029825,0.0328815866572341
0.965349912643433,-0.01546701323241,1.02054381421116e-05,4.59021353753815e-06,0.917094469070435,1.01740546425184,-0.037585930145834,0.007494065755619
0.936838567256927,-0.0287053305655718,1.54921312345559e-05,7.17263851797216e-06,0.864230886101723,1.01476112703482,-0.0633702250058322,0.00636382145308019
1.00418412685394,-0.00656455615535378,7.9526675379403e-05,3.41594767080323e-05,0.672711054484049,1.4569914350907,-0.17217148144625,0.163456944795483
0.800394415855408,-0.097421757876873,1.84825629799641e-05,1.00552928471126e-05,0.708792354663213,0.890427598853906,-0.149480977692853,-0.050401387512644
1.0029581785202,-0.00719693815335631,8.04111793273227e-05,3.42555082496636e-05,0.672269897162914,1.45870435833931,-0.172456533211656,0.163967252758672
1.08610546588898,0.035778172314167,9.03594877426048e-06,3.61147429416463e-06,1.04394013086955,1.13045563797156,0.0186755926834539,0.0532535231305435
1.05751967430115,0.0239945091307163,1.55549403935964e-05,6.38947794746698e-06,0.983344949285189,1.13379917045434,-0.00729411674807476,0.0545361312812176
0.93781989812851,-0.0282848794013262,1.61641036125755e-05,7.49946741358905e-06,0.860521172980467,1.01730059683323,-0.0652384394675794,0.00744928792507383
1.06913352012634,0.0289404261857271,8.75814058121485e-06,3.55698361358608e-06,1.02706397771835,1.11284710665544,0.0115974958062428,0.0464354922822897
0.976751267910004,-0.0104817394167185,1.36679085018534e-05,6.07610594236382e-06,0.910351520280043,1.046468714873,-0.0407908787169017,0.0197262482084566
0.892038404941559,-0.0501330196857452,1.74382253439591e-05,8.46752482610098e-06,0.812462188800176,0.983068618178368,-0.0901968439592096,-0.00741617333302769
1.07802975177765,0.0319505743682384,2.41084563784278e-05,9.73063111906749e-06,0.964337964852651,1.1990455776453,-0.015770735332085,0.0788356899660164
0.854502737522125,-0.0687248632311821,1.53235193180947e-05,7.81488292830711e-06,0.776531836887201,0.929406930009524,-0.109840734021921,-0.0317940936161554
0.765076696872711,-0.116751722991467,1.40503897444029e-05,7.9810564881549e-06,0.698317612210909,0.837377145886421,-0.155947005206272,-0.0770788963602547
1.17920851707458,0.0715216398239136,8.42589862274846e-06,3.10137524658104e-06,1.14052653610706,1.22092099885146,0.0571053888330545,0.0866875629527563
0.849559962749481,-0.0713583454489708,1.71042555940487e-05,8.7735303753279e-06,0.765115976333618,0.930793409049511,-0.116272729468415,-0.0311467068524455
1.00266647338867,-0.00733995949849486,7.96474094146785e-05,3.44746791689123e-05,0.658686952789625,1.43575521012147,-0.181320939322927,0.157080367330317
1.20444536209106,0.0804339572787285,1.942259127216e-05,7.00414153872403e-06,1.11166374286016,1.30423307816188,0.0459734375224208,0.115355203407446
1.08473742008209,0.0351045913994312,1.38088611539123e-05,5.52758221398323e-06,1.01990886231263,1.15489751597246,0.0085613630583469,0.0625434471573107
0.967050313949585,-0.0149185061454773,1.59037227890062e-05,7.15367443262768e-06,0.890116995076338,1.04486519197623,-0.0505529117746678,0.0190602550741893
1.13397073745728,0.0539950616657734,2.40162551812093e-05,9.18514414185672e-06,1.02059654295444,1.25792622665564,0.00885409149811306,0.0996551712277596
1.21680116653442,0.0850020051002502,1.54258391252921e-05,5.5011633802832e-06,1.14551851550738,1.29114636480808,0.0590021132264058,0.110975450096929
0.934920966625214,-0.0292614530771971,4.85412059482894e-06,2.25607543278085e-06,0.910109948615233,0.958902836342653,-0.040906138256784,-0.0182253970476695
1.3742903470993,0.13652503490448,4.66845346272522e-05,1.46823744251111e-05,1.16517524321874,1.62694950799147,0.0663912470673047,0.211374065022154
0.911614954471588,-0.0404933206737041,1.36462113792769e-05,6.51777026996648e-06,0.845272312561671,0.976407417654991,-0.0730033566296754,-0.0103689317361063
1.30949926376343,0.11697293817997,1.2930151997316e-05,4.28911301860172e-06,1.24679529666901,1.37400984764099,0.095795154202089,0.137989845104709
0.868377566337585,-0.0614648424088955,9.80460208688441e-06,4.91209500350518e-06,0.820680083334446,0.916458364824454,-0.0858261061337248,-0.037887275680172
0.848311126232147,-0.071565605700016,7.99783020517866e-06,4.09674602927687e-06,0.809314268827438,0.887001390258471,-0.0918828048118188,-0.0520757035213937
1.14627552032471,0.0587725341320038,2.23755407254717e-05,8.47344915945625e-06,1.04293459455172,1.26159957647324,0.0182570532720424,0.10092153187356
1.03978824615479,0.0165627580136061,1.74242329819296e-05,7.2862483297797e-06,0.954953290025393,1.12847018738588,-0.0200178709857878,0.052490090041806
0.998271286487579,-0.00881052576005459,7.73663189259606e-05,3.35266596628671e-05,0.672030338644981,1.43248061637084,-0.172611124209162,0.156088753794145
0.903118371963501,-0.0463058240711689,3.4914786496256e-05,1.69516556845808e-05,0.735832621653875,1.08170966506004,-0.133220966704016,0.0341106971604301
0.923272252082825,-0.0348115786910057,9.41462388481872e-06,4.43165910203359e-06,0.877263913055261,0.970501639942328,-0.056869735553342,-0.0130037267258093
0.996355354785919,-0.00998334866017103,7.87459946173871e-05,3.4248065671108e-05,0.659874218205611,1.42998619675636,-0.180538843333292,0.15533176529012
0.908658683300018,-0.0432259142398834,3.1482942941437e-05,1.50515442611978e-05,0.764281415939331,1.06608488162359,-0.116746700652903,0.0277917784904899
0.880843937397003,-0.0556359924376011,1.74763312318086e-05,8.63114155266852e-06,0.79489104449749,0.967933125297229,-0.0996924007973866,-0.0141546501028022
0.96510910987854,-0.0156657416373491,1.28863110693175e-05,5.80199899157724e-06,0.903313768406709,1.02947773436705,-0.0441613703746064,0.0126169580746957
1.00115728378296,-0.00800745747983456,8.01187588943535e-05,3.43825537878357e-05,0.667305992543697,1.44626291592916,-0.175675119441811,0.160246945099112
0.951197385787964,-0.0224596001207829,2.20300543575638e-05,1.00876767338016e-05,0.846291105945905,1.05942959785461,-0.0724802238274461,0.0250721010764673
1.17056441307068,0.0681951195001602,1.42478810301365e-05,5.27784507722325e-06,1.10254885156949,1.24169423182805,0.042397834982202,0.0940146527978753
0.846167266368866,-0.072967141866684,1.49320810176954e-05,7.67490545765601e-06,0.773891076942285,0.921965797742208,-0.111320160785597,-0.0352852032989885
1.00337982177734,-0.00661480473354459,7.82237763628253e-05,3.35039424320082e-05,0.674544913073381,1.45022741456827,-0.170989129739416,0.161436028784119
1.3440603017807,0.128010824322701,2.33361021737826e-05,7.5308723508362e-06,1.23536187112331,1.47031534016132,0.0917941876029014,0.167410475139422
1.00989234447479,-0.0041302777826786,8.07607371629247e-05,3.40851713991074e-05,0.677050809065501,1.46254662473996,-0.169378769841877,0.165109694401275
0.802639424800873,-0.0969147980213165,2.60213351355292e-05,1.41622528628665e-05,0.67241162955761,0.933413569629192,-0.172364785245927,-0.0299259481731337
0.995745897293091,-0.00964073557406664,7.5980430053494e-05,3.29426511630843e-05,0.670086301366488,1.42179480691751,-0.173869262238279,0.152836528585846
1.06973814964294,0.0288912728428841,1.80289039060695e-05,7.33047917156013e-06,0.981637166440487,1.15929573178291,-0.0080490081642393,0.0641942357046118
1.02035903930664,0.00852542743086815,1.32294028522654e-05,5.6286047272993e-06,0.956518877049287,1.08630450864633,-0.0193064573557865,0.0359515816361142
0.998957216739655,-0.00884918123483658,7.95705498086483e-05,3.41131685657621e-05,0.67817679643631,1.447962012887,-0.168657081769355,0.160757166612499
0.873994648456573,-0.0585512258112431,5.80303182998324e-06,2.88440700082654e-06,0.846021494269371,0.902064518133799,-0.0726186030085141,-0.0447623994141873
1.57219862937927,0.195397928357124,4.50103137992043e-05,1.24181181546776e-05,1.36395919919014,1.80613584518433,0.134801377081261,0.256750411489913
1.08548140525818,0.0345960557460785,2.97784040958593e-05,1.19613167642205e-05,0.943293330073357,1.23146911561489,-0.0253532371307254,0.090423486393339
0.899937808513641,-0.0463295243680477,1.7956450648171e-05,8.68442099325006e-06,0.813072782258193,0.989142167071501,-0.089870577332819,-0.0047412863431007
1.17463898658752,0.0690562874078751,2.9381847496587e-05,1.08608501962328e-05,1.03946226835251,1.32494348585606,0.0168087252664225,0.122197354239724
1.00209283828735,-0.00740251550450921,7.92904480081931e-05,3.39670114993547e-05,0.671169778207938,1.43577297826608,-0.173167654348383,0.157085551953147
1.37715566158295,0.138119548559189,3.47950682100339e-05,1.094893215674e-05,1.21630446414153,1.55117693543434,0.0850423000178472,0.190661308931306
1.24154591560364,0.0929461792111397,3.40355017171783e-05,1.18848975244003e-05,1.08450854818026,1.41961353520552,0.0352329792990919,0.152170128852499
0.999630153179169,-0.000457524642115459,1.47591905349327e-05,6.41859760326375e-06,0.928203821182251,1.0715747376283,-0.0323566482037261,0.0300224434823303
0.995986998081207,-0.010131555609405,7.86574340415954e-05,3.42126316976051e-05,0.65755748351415,1.43299057384332,-0.182066349571533,0.156242909934948
1.30405521392822,0.11402627825737,3.98661382269098e-05,1.33000857357618e-05,1.11156982680162,1.50700590411822,0.0459366209155029,0.178114949430901
1.10266089439392,0.0418977029621601,2.20802833179791e-05,8.6964745156392e-06,0.997156405945619,1.21193700134754,-0.00123671647890515,0.0834800309476258
0.971189558506012,-0.0131772914901376,1.82922169809681e-05,8.18506762449407e-06,0.881953933338324,1.06217472553253,-0.0545541065595305,0.0261959611446178
